"Treatment","Substrate","Date","Replicate","Taxon","Insect","Origin","Higher.classification","Order","Family","Common.name","Season","Biomass"
"Disturbed","Submerged Wood",2019-10-16,3,"Zapada cinctipes","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Fall19",0.258562206
"Disturbed","Submerged Wood",2019-10-16,3,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Fall19",5.044271368
"Disturbed","Submerged Wood",2019-10-16,3,"Isoperla","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",0.264664938
"Disturbed","Submerged Wood",2019-10-16,3,"Perlodidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",0.132332469
"Disturbed","Submerged Wood",2019-10-16,3,"Skwala","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",23.46774093
"Disturbed","Submerged Wood",2019-10-16,3,"Amphizoa","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Amphizoidae","trout stream beetles","Fall19",1.849530723
"Relic Channel","Submerged Wood",2019-10-17,3,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Fall19",2.111080213
"Relic Channel","Submerged Wood",2019-10-17,3,"Brachycentrus americanus","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Fall19",0.045404903
"Relic Channel","Submerged Wood",2019-10-17,3,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Fall19",1.112327531
"Relic Channel","Submerged Wood",2019-10-17,3,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Fall19",31.57270837
"Relic Channel","Submerged Wood",2019-10-17,3,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Fall19",2.665181867
"Relic Channel","Submerged Wood",2019-10-17,3,"Neoplasta","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Fall19",0.850437812
"Relic Channel","Submerged Wood",2019-10-17,3,"Empididae","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Fall19",0.307577788
"Relic Channel","Submerged Wood",2019-10-17,3,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Fall19",15.02667058
"Relic Channel","Submerged Wood",2019-10-17,3,"Diphetor hageni","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Fall19",0.567916787
"Relic Channel","Submerged Wood",2019-10-17,3,"Caudatella hystrix","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",0.199729014
"Relic Channel","Submerged Wood",2019-10-17,3,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",5.691531136
"Relic Channel","Submerged Wood",2019-10-17,3,"Cinygma","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.449880331
"Relic Channel","Submerged Wood",2019-10-17,3,"Cinygmula","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.018036
"Relic Channel","Submerged Wood",2019-10-17,3,"Epeorus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.018036
"Relic Channel","Submerged Wood",2019-10-17,3,"Ironodes","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",3.505537874
"Relic Channel","Submerged Wood",2019-10-17,3,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Fall19",0.300187093
"Relic Channel","Submerged Wood",2019-10-17,3,"Chironomidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges","Fall19",0.018441
"Relic Channel","Submerged Wood",2019-10-17,3,"Cladotanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Fall19",0.036882001
"Relic Channel","Submerged Wood",2019-10-17,3,"Rheotanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Fall19",0.110646002
"Relic Channel","Submerged Wood",2019-10-17,3,"Stempellinella","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Fall19",0.018441
"Relic Channel","Submerged Wood",2019-10-17,3,"Eukiefferiella claripennis group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.053286267
"Relic Channel","Submerged Wood",2019-10-17,3,"Nanocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.053286267
"Relic Channel","Submerged Wood",2019-10-17,3,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.202858625
"Relic Channel","Submerged Wood",2019-10-17,3,"Orthocladius (Symposiocladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.166416837
"Relic Channel","Submerged Wood",2019-10-17,3,"Rheocricotopus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.11313057
"Relic Channel","Submerged Wood",2019-10-17,3,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.071727268
"Relic Channel","Submerged Wood",2019-10-17,3,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Fall19",0.053286267
"Relic Channel","Submerged Wood",2019-10-17,3,"Lebertia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Fall19",0.08851
"Relic Channel","Submerged Wood",2019-10-17,3,"Sperchon","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Fall19",0.08851
"Relic Channel","Submerged Wood",2019-10-17,3,"Zaitzevia","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Fall19",0.172829342
"Relic Channel","Submerged Wood",2019-10-17,3,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Fall19",1.249524381
"Relic Channel","Submerged Wood",2019-10-17,3,"Juga","non-insect","Aquatic","Mollusca: Gastropoda","x","Pleuroceridae","snails","Fall19",37.22029459
"Relic Channel","Submerged Wood",2019-10-17,3,"Malenka","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Fall19",6.674813955
"Relic Channel","Submerged Wood",2019-10-17,3,"Zapada cinctipes","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Fall19",0.583223021
"Relic Channel","Submerged Wood",2019-10-17,3,"Zapada oregonensis group","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Fall19",0.194407674
"Relic Channel","Submerged Wood",2019-10-17,3,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Fall19",6.140975449
"Disturbed","Submerged Wood",2020-02-23,1,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Winter20",0.570146705
"Disturbed","Submerged Wood",2020-02-23,1,"Pedomoecus sierra","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Apataniidae","caddisflies","Winter20",1.513825784
"Disturbed","Submerged Wood",2020-02-23,1,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Winter20",2.131670218
"Disturbed","Submerged Wood",2020-02-23,1,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Winter20",4.873848644
"Disturbed","Submerged Wood",2020-02-23,1,"Lepidostoma (Neodinarthrum)","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies","Winter20",1.301779961
"Disturbed","Submerged Wood",2020-02-23,1,"Hydatophylax hesperus","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Winter20",115.6464168
"Disturbed","Submerged Wood",2020-02-23,1,"Onocosmoecus unicolor","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Winter20",5.725012806
"Disturbed","Submerged Wood",2020-02-23,1,"Psychoglypha bella","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Winter20",2.011171073
"Disturbed","Submerged Wood",2020-02-23,1,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Winter20",3.244007964
"Disturbed","Submerged Wood",2020-02-23,1,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Winter20",23.38573025
"Disturbed","Submerged Wood",2020-02-23,1,"Diphetor hageni","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Winter20",1.298439319
"Disturbed","Submerged Wood",2020-02-23,1,"Attenella delantala","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",2.809302716
"Disturbed","Submerged Wood",2020-02-23,1,"Drunella flavilinea","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",0.193223694
"Disturbed","Submerged Wood",2020-02-23,1,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",47.45937273
"Disturbed","Submerged Wood",2020-02-23,1,"Cinygma","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",0.11018578
"Disturbed","Submerged Wood",2020-02-23,1,"Cinygmula","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",2.379709983
"Disturbed","Submerged Wood",2020-02-23,1,"Epeorus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",0.05509289
"Disturbed","Submerged Wood",2020-02-23,1,"Ironodes","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",47.07885422
"Disturbed","Submerged Wood",2020-02-23,1,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Winter20",2.977226412
"Disturbed","Submerged Wood",2020-02-23,1,"Micropsectra","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Winter20",0.053286267
"Disturbed","Submerged Wood",2020-02-23,1,"Brillia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.602470377
"Disturbed","Submerged Wood",2020-02-23,1,"Orthocladius (Symposiocladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.489339808
"Disturbed","Submerged Wood",2020-02-23,1,"Parametriocnemus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.642886092
"Disturbed","Submerged Wood",2020-02-23,1,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.11313057
"Disturbed","Submerged Wood",2020-02-23,1,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Winter20",0.166416837
"Disturbed","Submerged Wood",2020-02-23,1,"Lebertia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Winter20",0.17702
"Disturbed","Submerged Wood",2020-02-23,1,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Winter20",0.695641811
"Disturbed","Submerged Wood",2020-02-23,1,"Menetus","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails","Winter20",2.43617854
"Disturbed","Submerged Wood",2020-02-23,1,"Sweltsa","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies","Winter20",2.176090178
"Disturbed","Submerged Wood",2020-02-23,1,"Malenka","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Winter20",0.194407674
"Disturbed","Submerged Wood",2020-02-23,1,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Winter20",242.9574668
"Disturbed","Submerged Wood",2020-02-23,1,"Cultus","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Winter20",16.81506537
"Disturbed","Submerged Wood",2020-02-23,1,"Isoperlinae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Winter20",2.701147464
"Disturbed","Submerged Wood",2020-02-23,1,"Skwala","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Winter20",54.93065465
"Relic Channel","Submerged Wood",2020-02-25,1,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Winter20",1.449443363
"Relic Channel","Submerged Wood",2020-02-25,1,"Brachycentrus americanus","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Winter20",0.17570676
"Relic Channel","Submerged Wood",2020-02-25,1,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Winter20",3.635137833
"Relic Channel","Submerged Wood",2020-02-25,1,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Winter20",3.517065234
"Relic Channel","Submerged Wood",2020-02-25,1,"Lepidostoma unicolor group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies","Winter20",2.81654749
"Relic Channel","Submerged Wood",2020-02-25,1,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Winter20",12.20077919
"Relic Channel","Submerged Wood",2020-02-25,1,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Winter20",50.31220308
"Relic Channel","Submerged Wood",2020-02-25,1,"Diphetor hageni","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Winter20",1.520057531
"Relic Channel","Submerged Wood",2020-02-25,1,"Caudatella columbiella","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",0.325596617
"Relic Channel","Submerged Wood",2020-02-25,1,"Caudatella edmundsi","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",2.149493987
"Relic Channel","Submerged Wood",2020-02-25,1,"Drunella flavilinea","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",3.124670647
"Relic Channel","Submerged Wood",2020-02-25,1,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",2.026368467
"Relic Channel","Submerged Wood",2020-02-25,1,"Cinygmula","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",2.37842206
"Relic Channel","Submerged Wood",2020-02-25,1,"Epeorus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",0.221191876
"Relic Channel","Submerged Wood",2020-02-25,1,"Ironodes","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",27.34800696
"Relic Channel","Submerged Wood",2020-02-25,1,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Winter20",1.351740912
"Relic Channel","Submerged Wood",2020-02-25,1,"Cladotanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Winter20",0.017668024
"Relic Channel","Submerged Wood",2020-02-25,1,"Rheotanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Winter20",0.308267629
"Relic Channel","Submerged Wood",2020-02-25,1,"Pagastia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Winter20",0.627909847
"Relic Channel","Submerged Wood",2020-02-25,1,"Brillia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.068720736
"Relic Channel","Submerged Wood",2020-02-25,1,"Cricotopus (Nostococladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.03168119
"Relic Channel","Submerged Wood",2020-02-25,1,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.10838857
"Relic Channel","Submerged Wood",2020-02-25,1,"Orthocladius (Symposiocladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.313194632
"Relic Channel","Submerged Wood",2020-02-25,1,"Parametriocnemus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",1.037521972
"Relic Channel","Submerged Wood",2020-02-25,1,"Thienemanniella","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.068720736
"Relic Channel","Submerged Wood",2020-02-25,1,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.285497875
"Relic Channel","Submerged Wood",2020-02-25,1,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Winter20",0.216777139
"Relic Channel","Submerged Wood",2020-02-25,1,"Ampumixis dispar","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Winter20",0.250293214
"Relic Channel","Submerged Wood",2020-02-25,1,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Winter20",1.023744858
"Relic Channel","Submerged Wood",2020-02-25,1,"Ostracoda","non-insect","Aquatic","Crustacea: Ostracoda","x","x","seed shrimp","Winter20",0.0216096
"Relic Channel","Submerged Wood",2020-02-25,1,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Winter20",1.87570499
"Relic Channel","Submerged Wood",2020-02-25,1,"Malenka","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Winter20",0.00896
"Relic Channel","Submerged Wood",2020-02-25,1,"Yoraperla","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Peltoperlidae","stoneflies","Winter20",0.544012974
"Relic Channel","Submerged Wood",2020-02-25,1,"Cultus","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Winter20",3.991464926
"Relic Channel","Submerged Wood",2020-02-25,1,"Isoperla","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Winter20",0.209797497
"Disturbed","Submerged Wood",2020-02-23,2,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Winter20",1.303360819
"Disturbed","Submerged Wood",2020-02-23,2,"Brachycentrus americanus","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Winter20",0.097895771
"Disturbed","Submerged Wood",2020-02-23,2,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Winter20",1.398387611
"Disturbed","Submerged Wood",2020-02-23,2,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Winter20",2.340690513
"Disturbed","Submerged Wood",2020-02-23,2,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Winter20",10.88071928
"Disturbed","Submerged Wood",2020-02-23,2,"Antocha","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies","Winter20",0.092103589
"Disturbed","Submerged Wood",2020-02-23,2,"Dicranomyia","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies","Winter20",0.199176137
"Disturbed","Submerged Wood",2020-02-23,2,"Neoplasta","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Winter20",0.295726975
"Disturbed","Submerged Wood",2020-02-23,2,"Diphetor hageni","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Winter20",0.198770875
"Disturbed","Submerged Wood",2020-02-23,2,"Caudatella columbiella","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",0.246839993
"Disturbed","Submerged Wood",2020-02-23,2,"Caudatella edmundsi","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",1.947421473
"Disturbed","Submerged Wood",2020-02-23,2,"Caudatella hystrix","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",4.632015461
"Disturbed","Submerged Wood",2020-02-23,2,"Drunella flavilinea","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",1.795432292
"Disturbed","Submerged Wood",2020-02-23,2,"Cinygma","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",3.075286464
"Disturbed","Submerged Wood",2020-02-23,2,"Cinygmula","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",2.058141701
"Disturbed","Submerged Wood",2020-02-23,2,"Epeorus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",0.61651925
"Disturbed","Submerged Wood",2020-02-23,2,"Ironodes","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",13.01644969
"Disturbed","Submerged Wood",2020-02-23,2,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Winter20",0.417025389
"Disturbed","Submerged Wood",2020-02-23,2,"Rheotanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Winter20",0.018441
"Disturbed","Submerged Wood",2020-02-23,2,"Brillia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.13157157
"Disturbed","Submerged Wood",2020-02-23,2,"Eukiefferiella claripennis group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.053286267
"Disturbed","Submerged Wood",2020-02-23,2,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.125013535
"Disturbed","Submerged Wood",2020-02-23,2,"Parametriocnemus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.529755522
"Disturbed","Submerged Wood",2020-02-23,2,"Rheocricotopus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.226261139
"Disturbed","Submerged Wood",2020-02-23,2,"Synorthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.053286267
"Disturbed","Submerged Wood",2020-02-23,2,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.053286267
"Disturbed","Submerged Wood",2020-02-23,2,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Winter20",0.125013535
"Disturbed","Submerged Wood",2020-02-23,2,"Ampumixis dispar","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Winter20",1.109076808
"Disturbed","Submerged Wood",2020-02-23,2,"Cleptelmis addenda","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Winter20",0.039711375
"Disturbed","Submerged Wood",2020-02-23,2,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Winter20",0.422841757
"Disturbed","Submerged Wood",2020-02-23,2,"Zapada oregonensis group","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Winter20",1.318737183
"Disturbed","Submerged Wood",2020-02-23,2,"Yoraperla","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Peltoperlidae","stoneflies","Winter20",0.18927118
"Disturbed","Submerged Wood",2020-02-23,2,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Winter20",2.595639664
"Disturbed","Submerged Wood",2020-02-23,2,"Skwala","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Winter20",127.6612851
"Relic Channel","Submerged Wood",2020-02-25,2,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Winter20",2.78435425
"Relic Channel","Submerged Wood",2020-02-25,2,"Brachycentrus americanus","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Winter20",0.510015906
"Relic Channel","Submerged Wood",2020-02-25,2,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Winter20",1.302587428
"Relic Channel","Submerged Wood",2020-02-25,2,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Winter20",25.72562554
"Relic Channel","Submerged Wood",2020-02-25,2,"Dicranota","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies","Winter20",0.04412148
"Relic Channel","Submerged Wood",2020-02-25,2,"Neoplasta","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Winter20",0.599519682
"Relic Channel","Submerged Wood",2020-02-25,2,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Winter20",35.86260778
"Relic Channel","Submerged Wood",2020-02-25,2,"Diphetor hageni","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Winter20",0.291551859
"Relic Channel","Submerged Wood",2020-02-25,2,"Caudatella columbiella","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",0.150205857
"Relic Channel","Submerged Wood",2020-02-25,2,"Caudatella edmundsi","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",1.272407788
"Relic Channel","Submerged Wood",2020-02-25,2,"Caudatella hystrix","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",0.99600142
"Relic Channel","Submerged Wood",2020-02-25,2,"Drunella flavilinea","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",1.309376027
"Relic Channel","Submerged Wood",2020-02-25,2,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",1.381521989
