"Taxon","Treatment","Season","Replicate","Substrate","Date","Insect","Origin","Higher.classification","Order","Family","Common.name","Biomass"
"Stenochironomus","Relic Channel","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stenochironomus","Relic Channel","Winter20","1","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges",0.853455373
"Stenochironomus","Relic Channel","Winter20","2","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges",0
"Stenochironomus","Relic Channel","Winter20","3","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges",0
"Stenochironomus","Relic Channel","Winter20","4","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges",0
"Stenochironomus","Relic Channel","Winter20","5","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges",0
"Stygobromus","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Disturbed","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Flooded Forest","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 3","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Phase 4","Winter20","1","Benthic","2020-02-22","non-insect","Aquatic","Crustacea: Amphipoda","x","Crangonyctidae","scuds",0
"Stygobromus","Phase 4","Winter20","2","Benthic","2020-02-22","non-insect","Aquatic","Crustacea: Amphipoda","x","Crangonyctidae","scuds",0
"Stygobromus","Phase 4","Winter20","3","Benthic","2020-02-22","non-insect","Aquatic","Crustacea: Amphipoda","x","Crangonyctidae","scuds",0
"Stygobromus","Phase 4","Winter20","4","Benthic","2020-02-22","non-insect","Aquatic","Crustacea: Amphipoda","x","Crangonyctidae","scuds",0.678837417
"Stygobromus","Phase 4","Winter20","5","Benthic","2020-02-22","non-insect","Aquatic","Crustacea: Amphipoda","x","Crangonyctidae","scuds",0
"Stygobromus","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stygobromus","Relic Channel","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Disturbed","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Flooded Forest","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Spring20","1","Benthic","2020-05-20","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0.765790669
"Sublettea","Phase 3","Spring20","2","Benthic","2020-05-20","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",1.890848908
"Sublettea","Phase 3","Spring20","3","Benthic","2020-05-20","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0.912936062
"Sublettea","Phase 3","Spring20","4","Benthic","2020-05-20","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0
"Sublettea","Phase 3","Spring20","5","Benthic","2020-05-20","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0.812914272
"Sublettea","Phase 3","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 3","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Spring20","1","Benthic","2020-05-29","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0.204210845
"Sublettea","Phase 4","Spring20","2","Benthic","2020-05-29","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0.433554279
"Sublettea","Phase 4","Spring20","3","Benthic","2020-05-29","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0.811482846
"Sublettea","Phase 4","Spring20","4","Benthic","2020-05-29","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",1.464871519
"Sublettea","Phase 4","Spring20","5","Benthic","2020-05-29","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0.816843381
"Sublettea","Phase 4","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Phase 4","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Spring20","1","Benthic","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0
"Sublettea","Relic Channel","Spring20","2","Benthic","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0.722409817
"Sublettea","Relic Channel","Spring20","3","Benthic","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0
"Sublettea","Relic Channel","Spring20","4","Benthic","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0
"Sublettea","Relic Channel","Spring20","5","Benthic","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",0
"Sublettea","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sublettea","Relic Channel","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Summer19","1","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies",0
"Suwallini","Disturbed","Summer19","2","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies",0
"Suwallini","Disturbed","Summer19","3","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies",0
"Suwallini","Disturbed","Summer19","4","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies",0
"Suwallini","Disturbed","Summer19","5","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies",10.42438409
"Suwallini","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Disturbed","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Flooded Forest","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 3","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 4","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suwallini","Phase 4","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
